Time,Precinct,Rsq,Feature
03-2018,109,0.909001081,Parking Violations
04-2018,109,0.742596859,Parking Violations
05-2018,109,0.066540885,Parking Violations
06-2018,109,0.820598883,Parking Violations
07-2018,109,0.779812365,Parking Violations
08-2018,109,0.822618906,Parking Violations
09-2018,109,0.422624065,Parking Violations
10-2018,109,0.588938509,Parking Violations
11-2018,109,1.122603627,Parking Violations
12-2018,109,1.001838881,Parking Violations
01-2019,109,0.329626252,Parking Violations
02-2019,109,0.788556653,Parking Violations
03-2019,109,0.648207501,Parking Violations
04-2019,109,0.889699747,Parking Violations
05-2019,109,0.71147458,Parking Violations
06-2019,109,1.085653543,Parking Violations
07-2019,109,0.50015716,Parking Violations
08-2019,109,0.568077249,Parking Violations
09-2019,109,0.805861358,Parking Violations
10-2019,109,0.846974445,Parking Violations
11-2019,109,0.534860905,Parking Violations
12-2019,109,0.685953669,Parking Violations
01-2017,110,0.280609441,Parking Violations
02-2017,110,0.942230615,Parking Violations
03-2017,110,0.614705902,Parking Violations
04-2017,110,0.956632052,Parking Violations
05-2017,110,1.093288084,Parking Violations
06-2017,110,0.796425318,Parking Violations
07-2017,110,0.665606249,Parking Violations
08-2017,110,0.527318393,Parking Violations
09-2017,110,0.448083197,Parking Violations
10-2017,110,0.742402765,Parking Violations
11-2017,110,0.413176686,Parking Violations
12-2017,110,0.321874491,Parking Violations
01-2018,110,1.083147485,Parking Violations
02-2018,110,0.475138821,Parking Violations
03-2018,110,0.712991845,Parking Violations
04-2018,110,0.753600163,Parking Violations
05-2018,110,0.435656417,Parking Violations
06-2018,110,0.751564157,Parking Violations
07-2018,110,0.696270233,Parking Violations
08-2018,110,0.934924869,Parking Violations
09-2018,110,0.345641718,Parking Violations
10-2018,110,0.400185453,Parking Violations
11-2018,110,0.78485708,Parking Violations
12-2018,110,0.880091981,Parking Violations
01-2019,110,0.764931536,Parking Violations
02-2019,110,1.04424504,Parking Violations
03-2019,110,0.508720927,Parking Violations
04-2019,110,0.755915019,Parking Violations
05-2019,110,0.429350912,Parking Violations
06-2019,110,0.700456145,Parking Violations
07-2019,110,0.739963693,Parking Violations
08-2019,110,1.032182608,Parking Violations
09-2019,110,0.611241345,Parking Violations
10-2019,110,0.584583773,Parking Violations
11-2019,110,0.820786014,Parking Violations
12-2019,110,0.890005396,Parking Violations
01-2017,111,0.963469328,Parking Violations
02-2017,111,0.629339088,Parking Violations
03-2017,111,0.542045719,Parking Violations
04-2017,111,0.533033897,Parking Violations
05-2017,111,0.781127918,Parking Violations
06-2017,111,0.792090198,Parking Violations
07-2017,111,0.829722569,Parking Violations
08-2017,111,0.844628056,Parking Violations
09-2017,111,0.472333693,Parking Violations
10-2017,111,0.569376684,Parking Violations
11-2017,111,0.519261754,Parking Violations
12-2017,111,1.224053138,Parking Violations
01-2018,111,0.777025064,Parking Violations
02-2018,111,0.315845619,Parking Violations
03-2018,111,0.431198434,Parking Violations
04-2018,111,0.074900756,Parking Violations
05-2018,111,0.758586996,Parking Violations
06-2018,111,0.274649339,Parking Violations
07-2018,111,0.978840867,Parking Violations
08-2018,111,0.669385101,Parking Violations
09-2018,111,0.532768495,Parking Violations
10-2018,111,0.715924798,Parking Violations
11-2018,111,0.932774552,Parking Violations
12-2018,111,0.464548621,Parking Violations
01-2019,111,0.531336197,Parking Violations
02-2019,111,0.559312503,Parking Violations
03-2019,111,0.639883564,Parking Violations
04-2019,111,0.543326344,Parking Violations
05-2019,111,0.82172778,Parking Violations
06-2019,111,0.329875736,Parking Violations
07-2019,111,1.270236023,Parking Violations
08-2019,111,0.433395434,Parking Violations
09-2019,111,0.839797892,Parking Violations
10-2019,111,0.794609923,Parking Violations
11-2019,111,0.744689417,Parking Violations
12-2019,111,0.528779057,Parking Violations
01-2017,112,0.868422035,Parking Violations
02-2017,112,0.294390591,Parking Violations
03-2017,112,0.769187017,Parking Violations
04-2017,112,0.766809613,Parking Violations
05-2017,112,0.945292126,Parking Violations
06-2017,112,0.866546048,Parking Violations
07-2017,112,0.926707849,Parking Violations
08-2017,112,0.400284798,Parking Violations
09-2017,112,0.10488194,Parking Violations
10-2017,112,0.746411183,Parking Violations
11-2017,112,0.689195477,Parking Violations
12-2017,112,0.835949913,Parking Violations
01-2018,112,0.596794351,Parking Violations
02-2018,112,0.670500808,Parking Violations
03-2018,112,0.853016743,Parking Violations
04-2018,112,0.985894604,Parking Violations
05-2018,112,0.845034827,Parking Violations
06-2018,112,0.45195542,Parking Violations
07-2018,112,1.034854364,Parking Violations
08-2018,112,0.710260456,Parking Violations
09-2018,112,1.016654585,Parking Violations
10-2018,112,0.611997353,Parking Violations
11-2018,112,0.878637091,Parking Violations
12-2018,112,0.923152339,Parking Violations
01-2019,112,0.886079474,Parking Violations
02-2019,112,0.688133474,Parking Violations
03-2019,112,1.079239778,Parking Violations
04-2019,112,0.289185173,Parking Violations
05-2019,112,0.836992164,Parking Violations
06-2019,112,0.371058148,Parking Violations
07-2019,112,0.622033019,Parking Violations
08-2019,112,0.797293403,Parking Violations
09-2019,112,0.950743202,Parking Violations
10-2019,112,0.955486369,Parking Violations
11-2019,112,0.806726539,Parking Violations
12-2019,112,0.616330231,Parking Violations
01-2017,113,0.618203636,Parking Violations
02-2017,113,0.52624394,Parking Violations
03-2017,113,1.006435519,Parking Violations
04-2017,113,0.688904444,Parking Violations
05-2017,113,0.671167168,Parking Violations
06-2017,113,0.711784339,Parking Violations
07-2017,113,0.678643632,Parking Violations
08-2017,113,0.729780129,Parking Violations
09-2017,113,0.545984934,Parking Violations
10-2017,113,0.586015874,Parking Violations
11-2017,113,0.668667026,Parking Violations
12-2017,113,0.633488557,Parking Violations
01-2018,113,0.976903829,Parking Violations
02-2018,113,0.696116606,Parking Violations
03-2018,113,0.909367203,Parking Violations
04-2018,113,0.856207795,Parking Violations
05-2018,113,1.105362812,Parking Violations
06-2018,113,0.83153539,Parking Violations
07-2018,113,0.739198578,Parking Violations
08-2018,113,1.20183809,Parking Violations
09-2018,113,0.471377186,Parking Violations
10-2018,113,0.063129306,Parking Violations
11-2018,113,0.811752786,Parking Violations
12-2018,113,0.112103798,Parking Violations
01-2019,113,0.564786665,Parking Violations
02-2019,113,0.836769631,Parking Violations
03-2019,113,0.861589349,Parking Violations
04-2019,113,0.331376094,Parking Violations
05-2019,113,1.078819392,Parking Violations
06-2019,113,1.196024361,Parking Violations
07-2019,113,0.994168785,Parking Violations
08-2019,113,0.971344791,Parking Violations
09-2019,113,0.382081929,Parking Violations
10-2019,113,0.815194648,Parking Violations
11-2019,113,0.898689372,Parking Violations
12-2019,113,0.411316293,Parking Violations
01-2017,114,0.648265318,Parking Violations
02-2017,114,0.465671669,Parking Violations
03-2017,114,0.52203585,Parking Violations
04-2017,114,0.95083498,Parking Violations
05-2017,114,1.024508755,Parking Violations
06-2017,114,1.174044118,Parking Violations
07-2017,114,0.811718218,Parking Violations
08-2017,114,0.538776695,Parking Violations
09-2017,114,0.217201993,Parking Violations
10-2017,114,1.266989496,Parking Violations
11-2017,114,1.109707314,Parking Violations
12-2017,114,0.446065595,Parking Violations
01-2018,114,0.818657291,Parking Violations
02-2018,114,0.494288406,Parking Violations
03-2018,114,0.63559357,Parking Violations
04-2018,114,0.90177531,Parking Violations
05-2018,114,1.083714261,Parking Violations
06-2018,114,0.884489837,Parking Violations
07-2018,114,0.677872417,Parking Violations
08-2018,114,0.820255013,Parking Violations
09-2018,114,0.734649196,Parking Violations
10-2018,114,0.084078876,Parking Violations
11-2018,114,0.735139165,Parking Violations
12-2018,114,0.692161176,Parking Violations
01-2019,114,0.378664359,Parking Violations
02-2019,114,1.403490507,Parking Violations
03-2019,114,0.646156513,Parking Violations
04-2019,114,0.928876362,Parking Violations
05-2019,114,1.045725877,Parking Violations
06-2019,114,0.292118981,Parking Violations
07-2019,114,1.177083719,Parking Violations
08-2019,114,0.433419885,Parking Violations
09-2019,114,0.358530355,Parking Violations
10-2019,114,1.054800935,Parking Violations
11-2019,114,0.888734685,Parking Violations
12-2019,114,0.813651857,Parking Violations
01-2017,115,0.606078878,Parking Violations
02-2017,115,0.352601547,Parking Violations
03-2017,115,0.91751596,Parking Violations
04-2017,115,0.711538835,Parking Violations
05-2017,115,0.800849612,Parking Violations
06-2017,115,0.238271489,Parking Violations
07-2017,115,0.704654939,Parking Violations
08-2017,115,0.950277339,Parking Violations
09-2017,115,0.554448248,Parking Violations
10-2017,115,1.059103507,Parking Violations
11-2017,115,0.553383225,Parking Violations
12-2017,115,0.63302635,Parking Violations
01-2018,115,1.005501602,Parking Violations
02-2018,115,0.744035117,Parking Violations
03-2018,115,0.712158032,Parking Violations
04-2018,115,0.679437191,Parking Violations
05-2018,115,0.724672918,Parking Violations
06-2018,115,0.441969463,Parking Violations
07-2018,115,0.56910843,Parking Violations
08-2018,115,0.476572611,Parking Violations
09-2018,115,0.789812692,Parking Violations
10-2018,115,0.679222798,Parking Violations
11-2018,115,0.658565123,Parking Violations
12-2018,115,0.424117781,Parking Violations
01-2019,115,1.478651429,Parking Violations
02-2019,115,0.505674491,Parking Violations
03-2019,115,0.805411824,Parking Violations
04-2019,115,1.099204058,Parking Violations
05-2019,115,0.602376297,Parking Violations
06-2019,115,0.853823637,Parking Violations
07-2019,115,0.927671529,Parking Violations
08-2019,115,0.546809173,Parking Violations
09-2019,115,0.975908902,Parking Violations
10-2019,115,0.207797191,Parking Violations
11-2019,115,0.876791148,Parking Violations
12-2019,115,0.513168959,Parking Violations
01-2017,120,1.176381744,Parking Violations
02-2017,120,0.271176034,Parking Violations
03-2017,120,0.479177284,Parking Violations
04-2017,120,0.460403278,Parking Violations
05-2017,120,0.987971913,Parking Violations
06-2017,120,1.038303213,Parking Violations
07-2017,120,0.570198017,Parking Violations
08-2017,120,0.399051356,Parking Violations
09-2017,120,0.819243193,Parking Violations
10-2017,120,0.769964899,Parking Violations
11-2017,120,0.689822168,Parking Violations
12-2017,120,0.847313918,Parking Violations
01-2018,120,1.369524529,Parking Violations
02-2018,120,1.016910051,Parking Violations
03-2018,120,1.004785955,Parking Violations
04-2018,120,1.054878292,Parking Violations
05-2018,120,0.388833009,Parking Violations
06-2018,120,1.080658661,Parking Violations
07-2018,120,0.675589084,Parking Violations
08-2018,120,0.988209719,Parking Violations
09-2018,120,0.92130113,Parking Violations
10-2018,120,0.660606703,Parking Violations
11-2018,120,1.00317342,Parking Violations
12-2018,120,1.107859962,Parking Violations
01-2019,120,0.854987257,Parking Violations
02-2019,120,0.783496065,Parking Violations
03-2019,120,1.06998979,Parking Violations
04-2019,120,0.899607995,Parking Violations
05-2019,120,0.729085784,Parking Violations
06-2019,120,0.7405109,Parking Violations
07-2019,120,1.132125511,Parking Violations
08-2019,120,1.068596565,Parking Violations
09-2019,120,0.320461344,Parking Violations
10-2019,120,0.863531045,Parking Violations
11-2019,120,0.289459117,Parking Violations
12-2019,120,0.695864657,Parking Violations
01-2017,121,0.80111438,Parking Violations
02-2017,121,0.568548064,Parking Violations
03-2017,121,0.474360319,Parking Violations
04-2017,121,1.055824185,Parking Violations
05-2017,121,0.694150036,Parking Violations
06-2017,121,0.421203236,Parking Violations
07-2017,121,0.742995437,Parking Violations
08-2017,121,0.152250601,Parking Violations
09-2017,121,0.352053428,Parking Violations
10-2017,121,0.902764484,Parking Violations
11-2017,121,0.792993436,Parking Violations
12-2017,121,0.514996008,Parking Violations
01-2018,121,0.710493535,Parking Violations
02-2018,121,0.569103055,Parking Violations
03-2018,121,0.755070396,Parking Violations
04-2018,121,0.985340341,Parking Violations
05-2018,121,1.112750458,Parking Violations
06-2018,121,0.762323199,Parking Violations
07-2018,121,0.548081353,Parking Violations
08-2018,121,0.981300013,Parking Violations
09-2018,121,0.818075895,Parking Violations
10-2018,121,0.471316906,Parking Violations
11-2018,121,0.80305663,Parking Violations
12-2018,121,0.730119707,Parking Violations
01-2019,121,0.832551531,Parking Violations
02-2019,121,1.46849361,Parking Violations
03-2019,121,0.673206673,Parking Violations
04-2019,121,0.744996575,Parking Violations
05-2019,121,0.691331984,Parking Violations
06-2019,121,0.469450446,Parking Violations
07-2019,121,0.481506931,Parking Violations
08-2019,121,0.433919971,Parking Violations
09-2019,121,0.793717049,Parking Violations
10-2019,121,0.747012505,Parking Violations
11-2019,121,0.939427724,Parking Violations
12-2019,121,0.357203955,Parking Violations
01-2017,122,0.834318015,Parking Violations
02-2017,122,1.061758437,Parking Violations
03-2017,122,0.622031324,Parking Violations
04-2017,122,0.965608944,Parking Violations
05-2017,122,0.701691406,Parking Violations
06-2017,122,0.632709455,Parking Violations
07-2017,122,0.732836303,Parking Violations
08-2017,122,0.61716623,Parking Violations
09-2017,122,1.330097876,Parking Violations
10-2017,122,0.695976226,Parking Violations
11-2017,122,0.870059628,Parking Violations
12-2017,122,0.31816487,Parking Violations
01-2018,122,1.261965475,Parking Violations
02-2018,122,0.849079862,Parking Violations
03-2018,122,0.684831193,Parking Violations
04-2018,122,0.967555714,Parking Violations
05-2018,122,0.534676869,Parking Violations
06-2018,122,0.782152409,Parking Violations
07-2018,122,1.154177824,Parking Violations
08-2018,122,0.563034586,Parking Violations
09-2018,122,0.812455565,Parking Violations
10-2018,122,1.178461493,Parking Violations
11-2018,122,0.62329278,Parking Violations
12-2018,122,0.778295616,Parking Violations
01-2019,122,0.892947488,Parking Violations
02-2019,122,0.495282976,Parking Violations
03-2019,122,0.948217657,Parking Violations
04-2019,122,0.729855477,Parking Violations
05-2019,122,0.730139521,Parking Violations
06-2019,122,1.074374735,Parking Violations
07-2019,122,0.635715731,Parking Violations
08-2019,122,0.651354336,Parking Violations
09-2019,122,0.466619335,Parking Violations
10-2019,122,0.800408158,Parking Violations
11-2019,122,1.001238388,Parking Violations
12-2019,122,0.617003558,Parking Violations
01-2017,123,0.740796451,Parking Violations
02-2017,123,0.839738809,Parking Violations
03-2017,123,1.246759043,Parking Violations
04-2017,123,0.410720763,Parking Violations
05-2017,123,0.687936326,Parking Violations
06-2017,123,0.525017406,Parking Violations
07-2017,123,1.064457873,Parking Violations
08-2017,123,0.641578524,Parking Violations
09-2017,123,0.709474872,Parking Violations
10-2017,123,0.548080675,Parking Violations
11-2017,123,0.597290682,Parking Violations
12-2017,123,0.941038476,Parking Violations
01-2018,123,0.792322522,Parking Violations
